Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
9/17/14,walking,walking,2014-09-17T06:31:15-07:00,2014-09-17T06:31:34-07:00,19,0.008,25,0
9/17/14,walking,walking,2014-09-17T07:57:22-07:00,2014-09-17T07:58:21-07:00,59,0.030,99,0
9/17/14,transport,transport,2014-09-17T07:59:43-07:00,2014-09-17T08:07:40-07:00,477,1.704,0,0
9/17/14,walking,walking,2014-09-17T08:07:40-07:00,2014-09-17T08:10:07-07:00,147,0.072,226,0
9/17/14,walking,walking,2014-09-17T08:10:06-07:00,2014-09-17T08:10:37-07:00,31,0.016,51,0
9/17/14,walking,walking,2014-09-17T10:57:54-07:00,2014-09-17T11:00:26-07:00,152,0.066,139,0
9/17/14,transport,transport,2014-09-17T11:03:51-07:00,2014-09-17T11:09:44-07:00,353,1.670,0,0
9/17/14,walking,walking,2014-09-17T11:09:44-07:00,2014-09-17T11:10:29-07:00,45,0.025,80,0
9/17/14,walking,walking,2014-09-17T11:37:52-07:00,2014-09-17T11:51:51-07:00,839,0.626,502,0
9/17/14,walking,walking,2014-09-17T12:51:04-07:00,2014-09-17T12:56:34-07:00,330,0.219,296,0
9/17/14,walking,walking,2014-09-17T14:22:00-07:00,2014-09-17T14:35:15-07:00,795,0.374,450,0
9/17/14,walking,walking,2014-09-17T15:21:03-07:00,2014-09-17T15:23:45-07:00,162,0.127,272,0
9/17/14,walking,walking,2014-09-17T15:26:23-07:00,2014-09-17T15:37:35-07:00,672,0.695,988,0
